source_file,annotator,sentence_id,sentence_text,token,start,stop,event_bio,event_bio_2,pmode_bio,pmode_bio_2
metamorphosis,CURATION_USER_Kafka_Franz_Die_Verwandlung,16,Der Mensch muß seinen Schlaf haben.,seinen,2883,2889,I-non_event,O,I-Direct thought,O
metamorphosis,CURATION_USER_Kafka_Franz_Die_Verwandlung,16,Der Mensch muß seinen Schlaf haben.,Schlaf,2890,2896,I-non_event,O,I-Direct thought,O
metamorphosis,CURATION_USER_Kafka_Franz_Die_Verwandlung,16,Der Mensch muß seinen Schlaf haben.,haben,2897,2902,I-non_event,O,I-Direct thought,O
metamorphosis,CURATION_USER_Kafka_Franz_Die_Verwandlung,16,Der Mensch muß seinen Schlaf haben.,.,2902,2903,O,O,O,O
metamorphosis,CURATION_USER_Kafka_Franz_Die_Verwandlung,17,Andere Reisende leben wie Haremsfrauen.,Andere,2904,2910,B-process,O,B-Direct thought,O
metamorphosis,CURATION_USER_Kafka_Franz_Die_Verwandlung,17,Andere Reisende leben wie Haremsfrauen.,Reisende,2911,2919,I-process,O,I-Direct thought,O
metamorphosis,CURATION_USER_Kafka_Franz_Die_Verwandlung,17,Andere Reisende leben wie Haremsfrauen.,leben,2920,2925,I-process,O,I-Direct thought,O
metamorphosis,CURATION_USER_Kafka_Franz_Die_Verwandlung,17,Andere Reisende leben wie Haremsfrauen.,wie,2926,2929,I-process,O,I-Direct thought,O
metamorphosis,CURATION_USER_Kafka_Franz_Die_Verwandlung,17,Andere Reisende leben wie Haremsfrauen.,Haremsfrauen,2930,2942,I-process,O,I-Direct thought,O
metamorphosis,CURATION_USER_Kafka_Franz_Die_Verwandlung,17,Andere Reisende leben wie Haremsfrauen.,.,2942,2943,O,O,O,O
metamorphosis,CURATION_USER_Kafka_Franz_Die_Verwandlung,18,"Wenn ich zum Beispiel im Laufe des Vormittags ins Gasthaus zurückgehe, um die erlangten Aufträge zu überschreiben, sitzen diese Herren erst beim Frühstück.",Wenn,2944,2948,B-process,O,B-Direct thought,O
metamorphosis,CURATION_USER_Kafka_Franz_Die_Verwandlung,18,"Wenn ich zum Beispiel im Laufe des Vormittags ins Gasthaus zurückgehe, um die erlangten Aufträge zu überschreiben, sitzen diese Herren erst beim Frühstück.",ich,2949,2952,I-process,O,I-Direct thought,O
metamorphosis,CURATION_USER_Kafka_Franz_Die_Verwandlung,18,"Wenn ich zum Beispiel im Laufe des Vormittags ins Gasthaus zurückgehe, um die erlangten Aufträge zu überschreiben, sitzen diese Herren erst beim Frühstück.",zum,2953,2956,I-process,O,I-Direct thought,O
metamorphosis,CURATION_USER_Kafka_Franz_Die_Verwandlung,18,"Wenn ich zum Beispiel im Laufe des Vormittags ins Gasthaus zurückgehe, um die erlangten Aufträge zu überschreiben, sitzen diese Herren erst beim Frühstück.",Beispiel,2957,2965,I-process,O,I-Direct thought,O
metamorphosis,CURATION_USER_Kafka_Franz_Die_Verwandlung,18,"Wenn ich zum Beispiel im Laufe des Vormittags ins Gasthaus zurückgehe, um die erlangten Aufträge zu überschreiben, sitzen diese Herren erst beim Frühstück.",im,2966,2968,I-process,O,I-Direct thought,O
metamorphosis,CURATION_USER_Kafka_Franz_Die_Verwandlung,18,"Wenn ich zum Beispiel im Laufe des Vormittags ins Gasthaus zurückgehe, um die erlangten Aufträge zu überschreiben, sitzen diese Herren erst beim Frühstück.",Laufe,2969,2974,I-process,O,I-Direct thought,O
metamorphosis,CURATION_USER_Kafka_Franz_Die_Verwandlung,18,"Wenn ich zum Beispiel im Laufe des Vormittags ins Gasthaus zurückgehe, um die erlangten Aufträge zu überschreiben, sitzen diese Herren erst beim Frühstück.",des,2975,2978,I-process,O,I-Direct thought,O
metamorphosis,CURATION_USER_Kafka_Franz_Die_Verwandlung,18,"Wenn ich zum Beispiel im Laufe des Vormittags ins Gasthaus zurückgehe, um die erlangten Aufträge zu überschreiben, sitzen diese Herren erst beim Frühstück.",Vormittags,2979,2989,I-process,O,I-Direct thought,O
metamorphosis,CURATION_USER_Kafka_Franz_Die_Verwandlung,18,"Wenn ich zum Beispiel im Laufe des Vormittags ins Gasthaus zurückgehe, um die erlangten Aufträge zu überschreiben, sitzen diese Herren erst beim Frühstück.",ins,2990,2993,I-process,O,I-Direct thought,O
metamorphosis,CURATION_USER_Kafka_Franz_Die_Verwandlung,18,"Wenn ich zum Beispiel im Laufe des Vormittags ins Gasthaus zurückgehe, um die erlangten Aufträge zu überschreiben, sitzen diese Herren erst beim Frühstück.",Gasthaus,2994,3002,I-process,O,I-Direct thought,O
metamorphosis,CURATION_USER_Kafka_Franz_Die_Verwandlung,18,"Wenn ich zum Beispiel im Laufe des Vormittags ins Gasthaus zurückgehe, um die erlangten Aufträge zu überschreiben, sitzen diese Herren erst beim Frühstück.",zurückgehe,3003,3013,I-process,O,I-Direct thought,O
metamorphosis,CURATION_USER_Kafka_Franz_Die_Verwandlung,18,"Wenn ich zum Beispiel im Laufe des Vormittags ins Gasthaus zurückgehe, um die erlangten Aufträge zu überschreiben, sitzen diese Herren erst beim Frühstück.",",",3013,3014,I-process,O,I-Direct thought,O
metamorphosis,CURATION_USER_Kafka_Franz_Die_Verwandlung,18,"Wenn ich zum Beispiel im Laufe des Vormittags ins Gasthaus zurückgehe, um die erlangten Aufträge zu überschreiben, sitzen diese Herren erst beim Frühstück.",um,3015,3017,I-process,O,I-Direct thought,O
metamorphosis,CURATION_USER_Kafka_Franz_Die_Verwandlung,18,"Wenn ich zum Beispiel im Laufe des Vormittags ins Gasthaus zurückgehe, um die erlangten Aufträge zu überschreiben, sitzen diese Herren erst beim Frühstück.",die,3018,3021,I-process,O,I-Direct thought,O
metamorphosis,CURATION_USER_Kafka_Franz_Die_Verwandlung,18,"Wenn ich zum Beispiel im Laufe des Vormittags ins Gasthaus zurückgehe, um die erlangten Aufträge zu überschreiben, sitzen diese Herren erst beim Frühstück.",erlangten,3022,3031,I-process,O,I-Direct thought,O
metamorphosis,CURATION_USER_Kafka_Franz_Die_Verwandlung,18,"Wenn ich zum Beispiel im Laufe des Vormittags ins Gasthaus zurückgehe, um die erlangten Aufträge zu überschreiben, sitzen diese Herren erst beim Frühstück.",Aufträge,3032,3040,I-process,O,I-Direct thought,O
metamorphosis,CURATION_USER_Kafka_Franz_Die_Verwandlung,18,"Wenn ich zum Beispiel im Laufe des Vormittags ins Gasthaus zurückgehe, um die erlangten Aufträge zu überschreiben, sitzen diese Herren erst beim Frühstück.",zu,3041,3043,I-process,O,I-Direct thought,O
metamorphosis,CURATION_USER_Kafka_Franz_Die_Verwandlung,18,"Wenn ich zum Beispiel im Laufe des Vormittags ins Gasthaus zurückgehe, um die erlangten Aufträge zu überschreiben, sitzen diese Herren erst beim Frühstück.",überschreiben,3044,3057,I-process,O,I-Direct thought,O
metamorphosis,CURATION_USER_Kafka_Franz_Die_Verwandlung,18,"Wenn ich zum Beispiel im Laufe des Vormittags ins Gasthaus zurückgehe, um die erlangten Aufträge zu überschreiben, sitzen diese Herren erst beim Frühstück.",",",3057,3058,O,O,O,O
metamorphosis,CURATION_USER_Kafka_Franz_Die_Verwandlung,18,"Wenn ich zum Beispiel im Laufe des Vormittags ins Gasthaus zurückgehe, um die erlangten Aufträge zu überschreiben, sitzen diese Herren erst beim Frühstück.",sitzen,3059,3065,B-process,O,B-Direct thought,O
metamorphosis,CURATION_USER_Kafka_Franz_Die_Verwandlung,18,"Wenn ich zum Beispiel im Laufe des Vormittags ins Gasthaus zurückgehe, um die erlangten Aufträge zu überschreiben, sitzen diese Herren erst beim Frühstück.",diese,3066,3071,I-process,O,I-Direct thought,O
metamorphosis,CURATION_USER_Kafka_Franz_Die_Verwandlung,18,"Wenn ich zum Beispiel im Laufe des Vormittags ins Gasthaus zurückgehe, um die erlangten Aufträge zu überschreiben, sitzen diese Herren erst beim Frühstück.",Herren,3072,3078,I-process,O,I-Direct thought,O
metamorphosis,CURATION_USER_Kafka_Franz_Die_Verwandlung,18,"Wenn ich zum Beispiel im Laufe des Vormittags ins Gasthaus zurückgehe, um die erlangten Aufträge zu überschreiben, sitzen diese Herren erst beim Frühstück.",erst,3079,3083,I-process,O,I-Direct thought,O
metamorphosis,CURATION_USER_Kafka_Franz_Die_Verwandlung,18,"Wenn ich zum Beispiel im Laufe des Vormittags ins Gasthaus zurückgehe, um die erlangten Aufträge zu überschreiben, sitzen diese Herren erst beim Frühstück.",beim,3084,3088,I-process,O,I-Direct thought,O
metamorphosis,CURATION_USER_Kafka_Franz_Die_Verwandlung,18,"Wenn ich zum Beispiel im Laufe des Vormittags ins Gasthaus zurückgehe, um die erlangten Aufträge zu überschreiben, sitzen diese Herren erst beim Frühstück.",Frühstück,3089,3098,I-process,O,I-Direct thought,O
metamorphosis,CURATION_USER_Kafka_Franz_Die_Verwandlung,18,"Wenn ich zum Beispiel im Laufe des Vormittags ins Gasthaus zurückgehe, um die erlangten Aufträge zu überschreiben, sitzen diese Herren erst beim Frühstück.",.,3098,3099,O,O,O,O
metamorphosis,CURATION_USER_Kafka_Franz_Die_Verwandlung,19,Das sollte ich bei meinem Chef versuchen; ich würde auf der Stelle hinausfliegen.,Das,3100,3103,B-non_event,O,B-Direct thought,O
metamorphosis,CURATION_USER_Kafka_Franz_Die_Verwandlung,19,Das sollte ich bei meinem Chef versuchen; ich würde auf der Stelle hinausfliegen.,sollte,3104,3110,I-non_event,O,I-Direct thought,O
metamorphosis,CURATION_USER_Kafka_Franz_Die_Verwandlung,19,Das sollte ich bei meinem Chef versuchen; ich würde auf der Stelle hinausfliegen.,ich,3111,3114,I-non_event,O,I-Direct thought,O
metamorphosis,CURATION_USER_Kafka_Franz_Die_Verwandlung,19,Das sollte ich bei meinem Chef versuchen; ich würde auf der Stelle hinausfliegen.,bei,3115,3118,I-non_event,O,I-Direct thought,O
metamorphosis,CURATION_USER_Kafka_Franz_Die_Verwandlung,19,Das sollte ich bei meinem Chef versuchen; ich würde auf der Stelle hinausfliegen.,meinem,3119,3125,I-non_event,O,I-Direct thought,O
metamorphosis,CURATION_USER_Kafka_Franz_Die_Verwandlung,19,Das sollte ich bei meinem Chef versuchen; ich würde auf der Stelle hinausfliegen.,Chef,3126,3130,I-non_event,O,I-Direct thought,O
metamorphosis,CURATION_USER_Kafka_Franz_Die_Verwandlung,19,Das sollte ich bei meinem Chef versuchen; ich würde auf der Stelle hinausfliegen.,versuchen,3131,3140,I-non_event,O,I-Direct thought,O
metamorphosis,CURATION_USER_Kafka_Franz_Die_Verwandlung,19,Das sollte ich bei meinem Chef versuchen; ich würde auf der Stelle hinausfliegen.,;,3140,3141,O,O,O,O
metamorphosis,CURATION_USER_Kafka_Franz_Die_Verwandlung,19,Das sollte ich bei meinem Chef versuchen; ich würde auf der Stelle hinausfliegen.,ich,3142,3145,B-non_event,O,B-Direct thought,O
metamorphosis,CURATION_USER_Kafka_Franz_Die_Verwandlung,19,Das sollte ich bei meinem Chef versuchen; ich würde auf der Stelle hinausfliegen.,würde,3146,3151,I-non_event,O,I-Direct thought,O
metamorphosis,CURATION_USER_Kafka_Franz_Die_Verwandlung,19,Das sollte ich bei meinem Chef versuchen; ich würde auf der Stelle hinausfliegen.,auf,3152,3155,I-non_event,O,I-Direct thought,O
metamorphosis,CURATION_USER_Kafka_Franz_Die_Verwandlung,19,Das sollte ich bei meinem Chef versuchen; ich würde auf der Stelle hinausfliegen.,der,3156,3159,I-non_event,O,I-Direct thought,O
metamorphosis,CURATION_USER_Kafka_Franz_Die_Verwandlung,19,Das sollte ich bei meinem Chef versuchen; ich würde auf der Stelle hinausfliegen.,Stelle,3160,3166,I-non_event,O,I-Direct thought,O
metamorphosis,CURATION_USER_Kafka_Franz_Die_Verwandlung,19,Das sollte ich bei meinem Chef versuchen; ich würde auf der Stelle hinausfliegen.,hinausfliegen,3167,3180,I-non_event,O,I-Direct thought,O
metamorphosis,CURATION_USER_Kafka_Franz_Die_Verwandlung,19,Das sollte ich bei meinem Chef versuchen; ich würde auf der Stelle hinausfliegen.,.,3180,3181,O,O,O,O
metamorphosis,CURATION_USER_Kafka_Franz_Die_Verwandlung,20,"Wer weiß übrigens, ob das nicht sehr gut für mich wäre.",Wer,3182,3185,B-non_event,O,B-Direct thought,O
metamorphosis,CURATION_USER_Kafka_Franz_Die_Verwandlung,20,"Wer weiß übrigens, ob das nicht sehr gut für mich wäre.",weiß,3186,3190,I-non_event,O,I-Direct thought,O
metamorphosis,CURATION_USER_Kafka_Franz_Die_Verwandlung,20,"Wer weiß übrigens, ob das nicht sehr gut für mich wäre.",übrigens,3191,3199,I-non_event,O,I-Direct thought,O
metamorphosis,CURATION_USER_Kafka_Franz_Die_Verwandlung,20,"Wer weiß übrigens, ob das nicht sehr gut für mich wäre.",",",3199,3200,O,O,O,O
metamorphosis,CURATION_USER_Kafka_Franz_Die_Verwandlung,20,"Wer weiß übrigens, ob das nicht sehr gut für mich wäre.",ob,3201,3203,B-non_event,O,B-Direct thought,O
metamorphosis,CURATION_USER_Kafka_Franz_Die_Verwandlung,20,"Wer weiß übrigens, ob das nicht sehr gut für mich wäre.",das,3204,3207,I-non_event,O,I-Direct thought,O
metamorphosis,CURATION_USER_Kafka_Franz_Die_Verwandlung,20,"Wer weiß übrigens, ob das nicht sehr gut für mich wäre.",nicht,3208,3213,I-non_event,O,I-Direct thought,O
metamorphosis,CURATION_USER_Kafka_Franz_Die_Verwandlung,20,"Wer weiß übrigens, ob das nicht sehr gut für mich wäre.",sehr,3214,3218,I-non_event,O,I-Direct thought,O
metamorphosis,CURATION_USER_Kafka_Franz_Die_Verwandlung,20,"Wer weiß übrigens, ob das nicht sehr gut für mich wäre.",gut,3219,3222,I-non_event,O,I-Direct thought,O
metamorphosis,CURATION_USER_Kafka_Franz_Die_Verwandlung,20,"Wer weiß übrigens, ob das nicht sehr gut für mich wäre.",für,3223,3226,I-non_event,O,I-Direct thought,O
metamorphosis,CURATION_USER_Kafka_Franz_Die_Verwandlung,20,"Wer weiß übrigens, ob das nicht sehr gut für mich wäre.",mich,3227,3231,I-non_event,O,I-Direct thought,O
metamorphosis,CURATION_USER_Kafka_Franz_Die_Verwandlung,20,"Wer weiß übrigens, ob das nicht sehr gut für mich wäre.",wäre,3232,3236,I-non_event,O,I-Direct thought,O
metamorphosis,CURATION_USER_Kafka_Franz_Die_Verwandlung,20,"Wer weiß übrigens, ob das nicht sehr gut für mich wäre.",.,3236,3237,O,O,O,O
metamorphosis,CURATION_USER_Kafka_Franz_Die_Verwandlung,21,"Wenn ich mich nicht wegen meiner Eltern zurückhielte, ich hätte längst gekündigt, ich wäre vor den Chef hin getreten und hätte ihm meine Meinung von Grund des Herzens aus gesagt.",Wenn,3238,3242,B-non_event,O,B-Direct thought,O
metamorphosis,CURATION_USER_Kafka_Franz_Die_Verwandlung,21,"Wenn ich mich nicht wegen meiner Eltern zurückhielte, ich hätte längst gekündigt, ich wäre vor den Chef hin getreten und hätte ihm meine Meinung von Grund des Herzens aus gesagt.",ich,3243,3246,I-non_event,O,I-Direct thought,O
metamorphosis,CURATION_USER_Kafka_Franz_Die_Verwandlung,21,"Wenn ich mich nicht wegen meiner Eltern zurückhielte, ich hätte längst gekündigt, ich wäre vor den Chef hin getreten und hätte ihm meine Meinung von Grund des Herzens aus gesagt.",mich,3247,3251,I-non_event,O,I-Direct thought,O
metamorphosis,CURATION_USER_Kafka_Franz_Die_Verwandlung,21,"Wenn ich mich nicht wegen meiner Eltern zurückhielte, ich hätte längst gekündigt, ich wäre vor den Chef hin getreten und hätte ihm meine Meinung von Grund des Herzens aus gesagt.",nicht,3252,3257,I-non_event,O,I-Direct thought,O
metamorphosis,CURATION_USER_Kafka_Franz_Die_Verwandlung,21,"Wenn ich mich nicht wegen meiner Eltern zurückhielte, ich hätte längst gekündigt, ich wäre vor den Chef hin getreten und hätte ihm meine Meinung von Grund des Herzens aus gesagt.",wegen,3258,3263,I-non_event,O,I-Direct thought,O
metamorphosis,CURATION_USER_Kafka_Franz_Die_Verwandlung,21,"Wenn ich mich nicht wegen meiner Eltern zurückhielte, ich hätte längst gekündigt, ich wäre vor den Chef hin getreten und hätte ihm meine Meinung von Grund des Herzens aus gesagt.",meiner,3264,3270,I-non_event,O,I-Direct thought,O
metamorphosis,CURATION_USER_Kafka_Franz_Die_Verwandlung,21,"Wenn ich mich nicht wegen meiner Eltern zurückhielte, ich hätte längst gekündigt, ich wäre vor den Chef hin getreten und hätte ihm meine Meinung von Grund des Herzens aus gesagt.",Eltern,3271,3277,I-non_event,O,I-Direct thought,O
metamorphosis,CURATION_USER_Kafka_Franz_Die_Verwandlung,21,"Wenn ich mich nicht wegen meiner Eltern zurückhielte, ich hätte längst gekündigt, ich wäre vor den Chef hin getreten und hätte ihm meine Meinung von Grund des Herzens aus gesagt.",zurückhielte,3278,3290,I-non_event,O,I-Direct thought,O
metamorphosis,CURATION_USER_Kafka_Franz_Die_Verwandlung,21,"Wenn ich mich nicht wegen meiner Eltern zurückhielte, ich hätte längst gekündigt, ich wäre vor den Chef hin getreten und hätte ihm meine Meinung von Grund des Herzens aus gesagt.",",",3290,3291,O,O,O,O
metamorphosis,CURATION_USER_Kafka_Franz_Die_Verwandlung,21,"Wenn ich mich nicht wegen meiner Eltern zurückhielte, ich hätte längst gekündigt, ich wäre vor den Chef hin getreten und hätte ihm meine Meinung von Grund des Herzens aus gesagt.",ich,3292,3295,B-non_event,O,B-Direct thought,O
metamorphosis,CURATION_USER_Kafka_Franz_Die_Verwandlung,21,"Wenn ich mich nicht wegen meiner Eltern zurückhielte, ich hätte längst gekündigt, ich wäre vor den Chef hin getreten und hätte ihm meine Meinung von Grund des Herzens aus gesagt.",hätte,3296,3301,I-non_event,O,I-Direct thought,O
metamorphosis,CURATION_USER_Kafka_Franz_Die_Verwandlung,21,"Wenn ich mich nicht wegen meiner Eltern zurückhielte, ich hätte längst gekündigt, ich wäre vor den Chef hin getreten und hätte ihm meine Meinung von Grund des Herzens aus gesagt.",längst,3302,3308,I-non_event,O,I-Direct thought,O
metamorphosis,CURATION_USER_Kafka_Franz_Die_Verwandlung,21,"Wenn ich mich nicht wegen meiner Eltern zurückhielte, ich hätte längst gekündigt, ich wäre vor den Chef hin getreten und hätte ihm meine Meinung von Grund des Herzens aus gesagt.",gekündigt,3309,3318,I-non_event,O,I-Direct thought,O
metamorphosis,CURATION_USER_Kafka_Franz_Die_Verwandlung,21,"Wenn ich mich nicht wegen meiner Eltern zurückhielte, ich hätte längst gekündigt, ich wäre vor den Chef hin getreten und hätte ihm meine Meinung von Grund des Herzens aus gesagt.",",",3318,3319,O,O,O,O
metamorphosis,CURATION_USER_Kafka_Franz_Die_Verwandlung,21,"Wenn ich mich nicht wegen meiner Eltern zurückhielte, ich hätte längst gekündigt, ich wäre vor den Chef hin getreten und hätte ihm meine Meinung von Grund des Herzens aus gesagt.",ich,3320,3323,B-non_event,O,B-Direct thought,O
metamorphosis,CURATION_USER_Kafka_Franz_Die_Verwandlung,21,"Wenn ich mich nicht wegen meiner Eltern zurückhielte, ich hätte längst gekündigt, ich wäre vor den Chef hin getreten und hätte ihm meine Meinung von Grund des Herzens aus gesagt.",wäre,3324,3328,I-non_event,O,I-Direct thought,O
metamorphosis,CURATION_USER_Kafka_Franz_Die_Verwandlung,21,"Wenn ich mich nicht wegen meiner Eltern zurückhielte, ich hätte längst gekündigt, ich wäre vor den Chef hin getreten und hätte ihm meine Meinung von Grund des Herzens aus gesagt.",vor,3329,3332,I-non_event,O,I-Direct thought,O
metamorphosis,CURATION_USER_Kafka_Franz_Die_Verwandlung,21,"Wenn ich mich nicht wegen meiner Eltern zurückhielte, ich hätte längst gekündigt, ich wäre vor den Chef hin getreten und hätte ihm meine Meinung von Grund des Herzens aus gesagt.",den,3333,3336,I-non_event,O,I-Direct thought,O
metamorphosis,CURATION_USER_Kafka_Franz_Die_Verwandlung,21,"Wenn ich mich nicht wegen meiner Eltern zurückhielte, ich hätte längst gekündigt, ich wäre vor den Chef hin getreten und hätte ihm meine Meinung von Grund des Herzens aus gesagt.",Chef,3337,3341,I-non_event,O,I-Direct thought,O
metamorphosis,CURATION_USER_Kafka_Franz_Die_Verwandlung,21,"Wenn ich mich nicht wegen meiner Eltern zurückhielte, ich hätte längst gekündigt, ich wäre vor den Chef hin getreten und hätte ihm meine Meinung von Grund des Herzens aus gesagt.",hin,3342,3345,I-non_event,O,I-Direct thought,O
metamorphosis,CURATION_USER_Kafka_Franz_Die_Verwandlung,21,"Wenn ich mich nicht wegen meiner Eltern zurückhielte, ich hätte längst gekündigt, ich wäre vor den Chef hin getreten und hätte ihm meine Meinung von Grund des Herzens aus gesagt.",getreten,3346,3354,I-non_event,O,I-Direct thought,O
metamorphosis,CURATION_USER_Kafka_Franz_Die_Verwandlung,21,"Wenn ich mich nicht wegen meiner Eltern zurückhielte, ich hätte längst gekündigt, ich wäre vor den Chef hin getreten und hätte ihm meine Meinung von Grund des Herzens aus gesagt.",und,3355,3358,B-non_event,O,B-Direct thought,O
metamorphosis,CURATION_USER_Kafka_Franz_Die_Verwandlung,21,"Wenn ich mich nicht wegen meiner Eltern zurückhielte, ich hätte längst gekündigt, ich wäre vor den Chef hin getreten und hätte ihm meine Meinung von Grund des Herzens aus gesagt.",hätte,3359,3364,I-non_event,O,I-Direct thought,O
metamorphosis,CURATION_USER_Kafka_Franz_Die_Verwandlung,21,"Wenn ich mich nicht wegen meiner Eltern zurückhielte, ich hätte längst gekündigt, ich wäre vor den Chef hin getreten und hätte ihm meine Meinung von Grund des Herzens aus gesagt.",ihm,3365,3368,I-non_event,O,I-Direct thought,O
metamorphosis,CURATION_USER_Kafka_Franz_Die_Verwandlung,21,"Wenn ich mich nicht wegen meiner Eltern zurückhielte, ich hätte längst gekündigt, ich wäre vor den Chef hin getreten und hätte ihm meine Meinung von Grund des Herzens aus gesagt.",meine,3369,3374,I-non_event,O,I-Direct thought,O
metamorphosis,CURATION_USER_Kafka_Franz_Die_Verwandlung,21,"Wenn ich mich nicht wegen meiner Eltern zurückhielte, ich hätte längst gekündigt, ich wäre vor den Chef hin getreten und hätte ihm meine Meinung von Grund des Herzens aus gesagt.",Meinung,3375,3382,I-non_event,O,I-Direct thought,O
metamorphosis,CURATION_USER_Kafka_Franz_Die_Verwandlung,21,"Wenn ich mich nicht wegen meiner Eltern zurückhielte, ich hätte längst gekündigt, ich wäre vor den Chef hin getreten und hätte ihm meine Meinung von Grund des Herzens aus gesagt.",von,3383,3386,I-non_event,O,I-Direct thought,O
metamorphosis,CURATION_USER_Kafka_Franz_Die_Verwandlung,21,"Wenn ich mich nicht wegen meiner Eltern zurückhielte, ich hätte längst gekündigt, ich wäre vor den Chef hin getreten und hätte ihm meine Meinung von Grund des Herzens aus gesagt.",Grund,3387,3392,I-non_event,O,I-Direct thought,O
metamorphosis,CURATION_USER_Kafka_Franz_Die_Verwandlung,21,"Wenn ich mich nicht wegen meiner Eltern zurückhielte, ich hätte längst gekündigt, ich wäre vor den Chef hin getreten und hätte ihm meine Meinung von Grund des Herzens aus gesagt.",des,3393,3396,I-non_event,O,I-Direct thought,O
metamorphosis,CURATION_USER_Kafka_Franz_Die_Verwandlung,21,"Wenn ich mich nicht wegen meiner Eltern zurückhielte, ich hätte längst gekündigt, ich wäre vor den Chef hin getreten und hätte ihm meine Meinung von Grund des Herzens aus gesagt.",Herzens,3397,3404,I-non_event,O,I-Direct thought,O
metamorphosis,CURATION_USER_Kafka_Franz_Die_Verwandlung,21,"Wenn ich mich nicht wegen meiner Eltern zurückhielte, ich hätte längst gekündigt, ich wäre vor den Chef hin getreten und hätte ihm meine Meinung von Grund des Herzens aus gesagt.",aus,3405,3408,I-non_event,O,I-Direct thought,O
metamorphosis,CURATION_USER_Kafka_Franz_Die_Verwandlung,21,"Wenn ich mich nicht wegen meiner Eltern zurückhielte, ich hätte längst gekündigt, ich wäre vor den Chef hin getreten und hätte ihm meine Meinung von Grund des Herzens aus gesagt.",gesagt,3409,3415,I-non_event,O,I-Direct thought,O
metamorphosis,CURATION_USER_Kafka_Franz_Die_Verwandlung,21,"Wenn ich mich nicht wegen meiner Eltern zurückhielte, ich hätte längst gekündigt, ich wäre vor den Chef hin getreten und hätte ihm meine Meinung von Grund des Herzens aus gesagt.",.,3415,3416,O,O,O,O
metamorphosis,CURATION_USER_Kafka_Franz_Die_Verwandlung,22,Vom Pult hätte er fallen müssen!,Vom,3417,3420,B-non_event,O,B-Direct thought,O
metamorphosis,CURATION_USER_Kafka_Franz_Die_Verwandlung,22,Vom Pult hätte er fallen müssen!,Pult,3421,3425,I-non_event,O,I-Direct thought,O
metamorphosis,CURATION_USER_Kafka_Franz_Die_Verwandlung,22,Vom Pult hätte er fallen müssen!,hätte,3426,3431,I-non_event,O,I-Direct thought,O
metamorphosis,CURATION_USER_Kafka_Franz_Die_Verwandlung,22,Vom Pult hätte er fallen müssen!,er,3432,3434,I-non_event,O,I-Direct thought,O
metamorphosis,CURATION_USER_Kafka_Franz_Die_Verwandlung,22,Vom Pult hätte er fallen müssen!,fallen,3435,3441,I-non_event,O,I-Direct thought,O
metamorphosis,CURATION_USER_Kafka_Franz_Die_Verwandlung,22,Vom Pult hätte er fallen müssen!,müssen,3442,3448,I-non_event,O,I-Direct thought,O
metamorphosis,CURATION_USER_Kafka_Franz_Die_Verwandlung,22,Vom Pult hätte er fallen müssen!,!,3448,3449,O,O,O,O
metamorphosis,CURATION_USER_Kafka_Franz_Die_Verwandlung,23,"Es ist auch eine sonderbare Art, sich auf das Pult zu setzen und von der Höhe herab mit dem Angestellten zu reden, der überdies wegen der Schwerhörigkeit des Chefs ganz nahe herantreten muß.",Es,3450,3452,B-stative_event,O,B-Direct thought,O
metamorphosis,CURATION_USER_Kafka_Franz_Die_Verwandlung,23,"Es ist auch eine sonderbare Art, sich auf das Pult zu setzen und von der Höhe herab mit dem Angestellten zu reden, der überdies wegen der Schwerhörigkeit des Chefs ganz nahe herantreten muß.",ist,3453,3456,I-stative_event,O,I-Direct thought,O
metamorphosis,CURATION_USER_Kafka_Franz_Die_Verwandlung,23,"Es ist auch eine sonderbare Art, sich auf das Pult zu setzen und von der Höhe herab mit dem Angestellten zu reden, der überdies wegen der Schwerhörigkeit des Chefs ganz nahe herantreten muß.",auch,3457,3461,I-stative_event,O,I-Direct thought,O
metamorphosis,CURATION_USER_Kafka_Franz_Die_Verwandlung,23,"Es ist auch eine sonderbare Art, sich auf das Pult zu setzen und von der Höhe herab mit dem Angestellten zu reden, der überdies wegen der Schwerhörigkeit des Chefs ganz nahe herantreten muß.",eine,3462,3466,I-stative_event,O,I-Direct thought,O
metamorphosis,CURATION_USER_Kafka_Franz_Die_Verwandlung,23,"Es ist auch eine sonderbare Art, sich auf das Pult zu setzen und von der Höhe herab mit dem Angestellten zu reden, der überdies wegen der Schwerhörigkeit des Chefs ganz nahe herantreten muß.",sonderbare,3467,3477,I-stative_event,O,I-Direct thought,O
metamorphosis,CURATION_USER_Kafka_Franz_Die_Verwandlung,23,"Es ist auch eine sonderbare Art, sich auf das Pult zu setzen und von der Höhe herab mit dem Angestellten zu reden, der überdies wegen der Schwerhörigkeit des Chefs ganz nahe herantreten muß.",Art,3478,3481,I-stative_event,O,I-Direct thought,O
metamorphosis,CURATION_USER_Kafka_Franz_Die_Verwandlung,23,"Es ist auch eine sonderbare Art, sich auf das Pult zu setzen und von der Höhe herab mit dem Angestellten zu reden, der überdies wegen der Schwerhörigkeit des Chefs ganz nahe herantreten muß.",",",3481,3482,I-stative_event,O,I-Direct thought,O
