source_file,annotator,sentence_id,sentence_text,token,start,stop,event_bio,event_bio_2,pmode_bio,pmode_bio_2
Metamorfosi.txt,CURATION_USER,29,Del resto è curioso che sieda sulla scrivania e all'impiegato — che oltrettutto deve avvicinarsi molto visto che il principale è duro d'orecchi — parli da una posizione elevata.,scrivania,3211,3220,I-non_event,O,I-Direct thought,O
Metamorfosi.txt,CURATION_USER,29,Del resto è curioso che sieda sulla scrivania e all'impiegato — che oltrettutto deve avvicinarsi molto visto che il principale è duro d'orecchi — parli da una posizione elevata.,e,3221,3222,B-non_event,O,B-Direct thought,O
Metamorfosi.txt,CURATION_USER,29,Del resto è curioso che sieda sulla scrivania e all'impiegato — che oltrettutto deve avvicinarsi molto visto che il principale è duro d'orecchi — parli da una posizione elevata.,all'impiegato,3223,3236,I-non_event,O,I-Direct thought,O
Metamorfosi.txt,CURATION_USER,29,Del resto è curioso che sieda sulla scrivania e all'impiegato — che oltrettutto deve avvicinarsi molto visto che il principale è duro d'orecchi — parli da una posizione elevata.,—,3237,3238,I-non_event,O,I-Direct thought,O
Metamorfosi.txt,CURATION_USER,29,Del resto è curioso che sieda sulla scrivania e all'impiegato — che oltrettutto deve avvicinarsi molto visto che il principale è duro d'orecchi — parli da una posizione elevata.,che,3239,3242,I-non_event,B-non_event,I-Direct thought,B-direct thought
Metamorfosi.txt,CURATION_USER,29,Del resto è curioso che sieda sulla scrivania e all'impiegato — che oltrettutto deve avvicinarsi molto visto che il principale è duro d'orecchi — parli da una posizione elevata.,oltrettutto,3243,3254,I-non_event,I-non_event,I-Direct thought,I-direct thought
Metamorfosi.txt,CURATION_USER,29,Del resto è curioso che sieda sulla scrivania e all'impiegato — che oltrettutto deve avvicinarsi molto visto che il principale è duro d'orecchi — parli da una posizione elevata.,deve,3255,3259,I-non_event,I-non_event,I-Direct thought,I-direct thought
Metamorfosi.txt,CURATION_USER,29,Del resto è curioso che sieda sulla scrivania e all'impiegato — che oltrettutto deve avvicinarsi molto visto che il principale è duro d'orecchi — parli da una posizione elevata.,avvicinarsi,3260,3271,I-non_event,I-non_event,I-Direct thought,I-direct thought
Metamorfosi.txt,CURATION_USER,29,Del resto è curioso che sieda sulla scrivania e all'impiegato — che oltrettutto deve avvicinarsi molto visto che il principale è duro d'orecchi — parli da una posizione elevata.,molto,3272,3277,I-non_event,I-non_event,I-Direct thought,I-direct thought
Metamorfosi.txt,CURATION_USER,29,Del resto è curioso che sieda sulla scrivania e all'impiegato — che oltrettutto deve avvicinarsi molto visto che il principale è duro d'orecchi — parli da una posizione elevata.,visto,3278,3283,I-non_event,B-non_event,I-Direct thought,B-direct thought
Metamorfosi.txt,CURATION_USER,29,Del resto è curioso che sieda sulla scrivania e all'impiegato — che oltrettutto deve avvicinarsi molto visto che il principale è duro d'orecchi — parli da una posizione elevata.,che,3284,3287,I-non_event,I-non_event,I-Direct thought,I-direct thought
Metamorfosi.txt,CURATION_USER,29,Del resto è curioso che sieda sulla scrivania e all'impiegato — che oltrettutto deve avvicinarsi molto visto che il principale è duro d'orecchi — parli da una posizione elevata.,il,3288,3290,I-non_event,I-non_event,I-Direct thought,I-direct thought
Metamorfosi.txt,CURATION_USER,29,Del resto è curioso che sieda sulla scrivania e all'impiegato — che oltrettutto deve avvicinarsi molto visto che il principale è duro d'orecchi — parli da una posizione elevata.,principale,3291,3301,I-non_event,I-non_event,I-Direct thought,I-direct thought
Metamorfosi.txt,CURATION_USER,29,Del resto è curioso che sieda sulla scrivania e all'impiegato — che oltrettutto deve avvicinarsi molto visto che il principale è duro d'orecchi — parli da una posizione elevata.,è,3302,3303,I-non_event,I-non_event,I-Direct thought,I-direct thought
Metamorfosi.txt,CURATION_USER,29,Del resto è curioso che sieda sulla scrivania e all'impiegato — che oltrettutto deve avvicinarsi molto visto che il principale è duro d'orecchi — parli da una posizione elevata.,duro,3304,3308,I-non_event,I-non_event,I-Direct thought,I-direct thought
Metamorfosi.txt,CURATION_USER,29,Del resto è curioso che sieda sulla scrivania e all'impiegato — che oltrettutto deve avvicinarsi molto visto che il principale è duro d'orecchi — parli da una posizione elevata.,d'orecchi,3309,3318,I-non_event,I-non_event,I-Direct thought,I-direct thought
Metamorfosi.txt,CURATION_USER,29,Del resto è curioso che sieda sulla scrivania e all'impiegato — che oltrettutto deve avvicinarsi molto visto che il principale è duro d'orecchi — parli da una posizione elevata.,—,3319,3320,I-non_event,O,I-Direct thought,O
Metamorfosi.txt,CURATION_USER,29,Del resto è curioso che sieda sulla scrivania e all'impiegato — che oltrettutto deve avvicinarsi molto visto che il principale è duro d'orecchi — parli da una posizione elevata.,parli,3321,3326,I-non_event,O,I-Direct thought,O
Metamorfosi.txt,CURATION_USER,29,Del resto è curioso che sieda sulla scrivania e all'impiegato — che oltrettutto deve avvicinarsi molto visto che il principale è duro d'orecchi — parli da una posizione elevata.,da,3327,3329,I-non_event,O,I-Direct thought,O
Metamorfosi.txt,CURATION_USER,29,Del resto è curioso che sieda sulla scrivania e all'impiegato — che oltrettutto deve avvicinarsi molto visto che il principale è duro d'orecchi — parli da una posizione elevata.,una,3330,3333,I-non_event,O,I-Direct thought,O
Metamorfosi.txt,CURATION_USER,29,Del resto è curioso che sieda sulla scrivania e all'impiegato — che oltrettutto deve avvicinarsi molto visto che il principale è duro d'orecchi — parli da una posizione elevata.,posizione,3334,3343,I-non_event,O,I-Direct thought,O
Metamorfosi.txt,CURATION_USER,29,Del resto è curioso che sieda sulla scrivania e all'impiegato — che oltrettutto deve avvicinarsi molto visto che il principale è duro d'orecchi — parli da una posizione elevata.,elevata,3344,3351,I-non_event,O,I-Direct thought,O
Metamorfosi.txt,CURATION_USER,29,Del resto è curioso che sieda sulla scrivania e all'impiegato — che oltrettutto deve avvicinarsi molto visto che il principale è duro d'orecchi — parli da una posizione elevata.,.,3351,3352,O,O,O,O
Metamorfosi.txt,CURATION_USER,30,"Tuttavia non ho ancora perso del tutto la speranza; appena metto insieme la somma necessaria per pagare il debito che i miei genitori hanno con lui — ci vorranno cinque, sei anni, credo — lo faccio di certo.",Tuttavia,3353,3361,B-non_event,O,B-direct thought,O
Metamorfosi.txt,CURATION_USER,30,"Tuttavia non ho ancora perso del tutto la speranza; appena metto insieme la somma necessaria per pagare il debito che i miei genitori hanno con lui — ci vorranno cinque, sei anni, credo — lo faccio di certo.",non,3362,3365,I-non_event,O,I-direct thought,O
Metamorfosi.txt,CURATION_USER,30,"Tuttavia non ho ancora perso del tutto la speranza; appena metto insieme la somma necessaria per pagare il debito che i miei genitori hanno con lui — ci vorranno cinque, sei anni, credo — lo faccio di certo.",ho,3366,3368,I-non_event,O,I-direct thought,O
Metamorfosi.txt,CURATION_USER,30,"Tuttavia non ho ancora perso del tutto la speranza; appena metto insieme la somma necessaria per pagare il debito che i miei genitori hanno con lui — ci vorranno cinque, sei anni, credo — lo faccio di certo.",ancora,3369,3375,I-non_event,O,I-direct thought,O
Metamorfosi.txt,CURATION_USER,30,"Tuttavia non ho ancora perso del tutto la speranza; appena metto insieme la somma necessaria per pagare il debito che i miei genitori hanno con lui — ci vorranno cinque, sei anni, credo — lo faccio di certo.",perso,3376,3381,I-non_event,O,I-direct thought,O
Metamorfosi.txt,CURATION_USER,30,"Tuttavia non ho ancora perso del tutto la speranza; appena metto insieme la somma necessaria per pagare il debito che i miei genitori hanno con lui — ci vorranno cinque, sei anni, credo — lo faccio di certo.",del,3382,3385,I-non_event,O,I-direct thought,O
Metamorfosi.txt,CURATION_USER,30,"Tuttavia non ho ancora perso del tutto la speranza; appena metto insieme la somma necessaria per pagare il debito che i miei genitori hanno con lui — ci vorranno cinque, sei anni, credo — lo faccio di certo.",tutto,3386,3391,I-non_event,O,I-direct thought,O
Metamorfosi.txt,CURATION_USER,30,"Tuttavia non ho ancora perso del tutto la speranza; appena metto insieme la somma necessaria per pagare il debito che i miei genitori hanno con lui — ci vorranno cinque, sei anni, credo — lo faccio di certo.",la,3392,3394,I-non_event,O,I-direct thought,O
Metamorfosi.txt,CURATION_USER,30,"Tuttavia non ho ancora perso del tutto la speranza; appena metto insieme la somma necessaria per pagare il debito che i miei genitori hanno con lui — ci vorranno cinque, sei anni, credo — lo faccio di certo.",speranza,3395,3403,I-non_event,O,I-direct thought,O
Metamorfosi.txt,CURATION_USER,30,"Tuttavia non ho ancora perso del tutto la speranza; appena metto insieme la somma necessaria per pagare il debito che i miei genitori hanno con lui — ci vorranno cinque, sei anni, credo — lo faccio di certo.",;,3403,3404,O,O,O,O
Metamorfosi.txt,CURATION_USER,30,"Tuttavia non ho ancora perso del tutto la speranza; appena metto insieme la somma necessaria per pagare il debito che i miei genitori hanno con lui — ci vorranno cinque, sei anni, credo — lo faccio di certo.",appena,3405,3411,B-non_event,O,B-Direct thought,O
Metamorfosi.txt,CURATION_USER,30,"Tuttavia non ho ancora perso del tutto la speranza; appena metto insieme la somma necessaria per pagare il debito che i miei genitori hanno con lui — ci vorranno cinque, sei anni, credo — lo faccio di certo.",metto,3412,3417,I-non_event,O,I-Direct thought,O
Metamorfosi.txt,CURATION_USER,30,"Tuttavia non ho ancora perso del tutto la speranza; appena metto insieme la somma necessaria per pagare il debito che i miei genitori hanno con lui — ci vorranno cinque, sei anni, credo — lo faccio di certo.",insieme,3418,3425,I-non_event,O,I-Direct thought,O
Metamorfosi.txt,CURATION_USER,30,"Tuttavia non ho ancora perso del tutto la speranza; appena metto insieme la somma necessaria per pagare il debito che i miei genitori hanno con lui — ci vorranno cinque, sei anni, credo — lo faccio di certo.",la,3426,3428,I-non_event,O,I-Direct thought,O
Metamorfosi.txt,CURATION_USER,30,"Tuttavia non ho ancora perso del tutto la speranza; appena metto insieme la somma necessaria per pagare il debito che i miei genitori hanno con lui — ci vorranno cinque, sei anni, credo — lo faccio di certo.",somma,3429,3434,I-non_event,O,I-Direct thought,O
Metamorfosi.txt,CURATION_USER,30,"Tuttavia non ho ancora perso del tutto la speranza; appena metto insieme la somma necessaria per pagare il debito che i miei genitori hanno con lui — ci vorranno cinque, sei anni, credo — lo faccio di certo.",necessaria,3435,3445,I-non_event,O,I-Direct thought,O
Metamorfosi.txt,CURATION_USER,30,"Tuttavia non ho ancora perso del tutto la speranza; appena metto insieme la somma necessaria per pagare il debito che i miei genitori hanno con lui — ci vorranno cinque, sei anni, credo — lo faccio di certo.",per,3446,3449,I-non_event,O,I-Direct thought,O
Metamorfosi.txt,CURATION_USER,30,"Tuttavia non ho ancora perso del tutto la speranza; appena metto insieme la somma necessaria per pagare il debito che i miei genitori hanno con lui — ci vorranno cinque, sei anni, credo — lo faccio di certo.",pagare,3450,3456,I-non_event,O,I-Direct thought,O
Metamorfosi.txt,CURATION_USER,30,"Tuttavia non ho ancora perso del tutto la speranza; appena metto insieme la somma necessaria per pagare il debito che i miei genitori hanno con lui — ci vorranno cinque, sei anni, credo — lo faccio di certo.",il,3457,3459,I-non_event,O,I-Direct thought,O
Metamorfosi.txt,CURATION_USER,30,"Tuttavia non ho ancora perso del tutto la speranza; appena metto insieme la somma necessaria per pagare il debito che i miei genitori hanno con lui — ci vorranno cinque, sei anni, credo — lo faccio di certo.",debito,3460,3466,I-non_event,O,I-Direct thought,O
Metamorfosi.txt,CURATION_USER,30,"Tuttavia non ho ancora perso del tutto la speranza; appena metto insieme la somma necessaria per pagare il debito che i miei genitori hanno con lui — ci vorranno cinque, sei anni, credo — lo faccio di certo.",che,3467,3470,B-non_event,O,B-direct thought,O
Metamorfosi.txt,CURATION_USER,30,"Tuttavia non ho ancora perso del tutto la speranza; appena metto insieme la somma necessaria per pagare il debito che i miei genitori hanno con lui — ci vorranno cinque, sei anni, credo — lo faccio di certo.",i,3471,3472,I-non_event,O,I-direct thought,O
Metamorfosi.txt,CURATION_USER,30,"Tuttavia non ho ancora perso del tutto la speranza; appena metto insieme la somma necessaria per pagare il debito che i miei genitori hanno con lui — ci vorranno cinque, sei anni, credo — lo faccio di certo.",miei,3473,3477,I-non_event,O,I-direct thought,O
Metamorfosi.txt,CURATION_USER,30,"Tuttavia non ho ancora perso del tutto la speranza; appena metto insieme la somma necessaria per pagare il debito che i miei genitori hanno con lui — ci vorranno cinque, sei anni, credo — lo faccio di certo.",genitori,3478,3486,I-non_event,O,I-direct thought,O
Metamorfosi.txt,CURATION_USER,30,"Tuttavia non ho ancora perso del tutto la speranza; appena metto insieme la somma necessaria per pagare il debito che i miei genitori hanno con lui — ci vorranno cinque, sei anni, credo — lo faccio di certo.",hanno,3487,3492,I-non_event,O,I-direct thought,O
Metamorfosi.txt,CURATION_USER,30,"Tuttavia non ho ancora perso del tutto la speranza; appena metto insieme la somma necessaria per pagare il debito che i miei genitori hanno con lui — ci vorranno cinque, sei anni, credo — lo faccio di certo.",con,3493,3496,I-non_event,O,I-direct thought,O
Metamorfosi.txt,CURATION_USER,30,"Tuttavia non ho ancora perso del tutto la speranza; appena metto insieme la somma necessaria per pagare il debito che i miei genitori hanno con lui — ci vorranno cinque, sei anni, credo — lo faccio di certo.",lui,3497,3500,I-non_event,O,I-direct thought,O
Metamorfosi.txt,CURATION_USER,30,"Tuttavia non ho ancora perso del tutto la speranza; appena metto insieme la somma necessaria per pagare il debito che i miei genitori hanno con lui — ci vorranno cinque, sei anni, credo — lo faccio di certo.",—,3501,3502,O,O,O,O
Metamorfosi.txt,CURATION_USER,30,"Tuttavia non ho ancora perso del tutto la speranza; appena metto insieme la somma necessaria per pagare il debito che i miei genitori hanno con lui — ci vorranno cinque, sei anni, credo — lo faccio di certo.",ci,3503,3505,B-non_event,O,B-Direct thought,O
Metamorfosi.txt,CURATION_USER,30,"Tuttavia non ho ancora perso del tutto la speranza; appena metto insieme la somma necessaria per pagare il debito che i miei genitori hanno con lui — ci vorranno cinque, sei anni, credo — lo faccio di certo.",vorranno,3506,3514,I-non_event,O,I-Direct thought,O
Metamorfosi.txt,CURATION_USER,30,"Tuttavia non ho ancora perso del tutto la speranza; appena metto insieme la somma necessaria per pagare il debito che i miei genitori hanno con lui — ci vorranno cinque, sei anni, credo — lo faccio di certo.",cinque,3515,3521,I-non_event,O,I-Direct thought,O
Metamorfosi.txt,CURATION_USER,30,"Tuttavia non ho ancora perso del tutto la speranza; appena metto insieme la somma necessaria per pagare il debito che i miei genitori hanno con lui — ci vorranno cinque, sei anni, credo — lo faccio di certo.",",",3521,3522,I-non_event,O,I-Direct thought,O
Metamorfosi.txt,CURATION_USER,30,"Tuttavia non ho ancora perso del tutto la speranza; appena metto insieme la somma necessaria per pagare il debito che i miei genitori hanno con lui — ci vorranno cinque, sei anni, credo — lo faccio di certo.",sei,3523,3526,I-non_event,O,I-Direct thought,O
Metamorfosi.txt,CURATION_USER,30,"Tuttavia non ho ancora perso del tutto la speranza; appena metto insieme la somma necessaria per pagare il debito che i miei genitori hanno con lui — ci vorranno cinque, sei anni, credo — lo faccio di certo.",anni,3527,3531,I-non_event,O,I-Direct thought,O
Metamorfosi.txt,CURATION_USER,30,"Tuttavia non ho ancora perso del tutto la speranza; appena metto insieme la somma necessaria per pagare il debito che i miei genitori hanno con lui — ci vorranno cinque, sei anni, credo — lo faccio di certo.",",",3531,3532,I-non_event,O,I-Direct thought,O
Metamorfosi.txt,CURATION_USER,30,"Tuttavia non ho ancora perso del tutto la speranza; appena metto insieme la somma necessaria per pagare il debito che i miei genitori hanno con lui — ci vorranno cinque, sei anni, credo — lo faccio di certo.",credo,3533,3538,I-non_event,O,I-Direct thought,O
Metamorfosi.txt,CURATION_USER,30,"Tuttavia non ho ancora perso del tutto la speranza; appena metto insieme la somma necessaria per pagare il debito che i miei genitori hanno con lui — ci vorranno cinque, sei anni, credo — lo faccio di certo.",—,3539,3540,O,O,O,O
Metamorfosi.txt,CURATION_USER,30,"Tuttavia non ho ancora perso del tutto la speranza; appena metto insieme la somma necessaria per pagare il debito che i miei genitori hanno con lui — ci vorranno cinque, sei anni, credo — lo faccio di certo.",lo,3541,3543,B-process,O,B-direct thought,O
Metamorfosi.txt,CURATION_USER,30,"Tuttavia non ho ancora perso del tutto la speranza; appena metto insieme la somma necessaria per pagare il debito che i miei genitori hanno con lui — ci vorranno cinque, sei anni, credo — lo faccio di certo.",faccio,3544,3550,I-process,O,I-direct thought,O
Metamorfosi.txt,CURATION_USER,30,"Tuttavia non ho ancora perso del tutto la speranza; appena metto insieme la somma necessaria per pagare il debito che i miei genitori hanno con lui — ci vorranno cinque, sei anni, credo — lo faccio di certo.",di,3551,3553,I-process,O,I-direct thought,O
Metamorfosi.txt,CURATION_USER,30,"Tuttavia non ho ancora perso del tutto la speranza; appena metto insieme la somma necessaria per pagare il debito che i miei genitori hanno con lui — ci vorranno cinque, sei anni, credo — lo faccio di certo.",certo,3554,3559,I-process,O,I-direct thought,O
Metamorfosi.txt,CURATION_USER,30,"Tuttavia non ho ancora perso del tutto la speranza; appena metto insieme la somma necessaria per pagare il debito che i miei genitori hanno con lui — ci vorranno cinque, sei anni, credo — lo faccio di certo.",.,3559,3560,O,O,O,O
Metamorfosi.txt,CURATION_USER,31,"Sarà il grande passo, allora.",Sarà,3561,3565,B-non_event,O,B-Direct thought,O
Metamorfosi.txt,CURATION_USER,31,"Sarà il grande passo, allora.",il,3566,3568,I-non_event,O,I-Direct thought,O
Metamorfosi.txt,CURATION_USER,31,"Sarà il grande passo, allora.",grande,3569,3575,I-non_event,O,I-Direct thought,O
Metamorfosi.txt,CURATION_USER,31,"Sarà il grande passo, allora.",passo,3576,3581,I-non_event,O,I-Direct thought,O
Metamorfosi.txt,CURATION_USER,31,"Sarà il grande passo, allora.",",",3581,3582,I-non_event,O,I-Direct thought,O
Metamorfosi.txt,CURATION_USER,31,"Sarà il grande passo, allora.",allora,3583,3589,I-non_event,O,I-Direct thought,O
Metamorfosi.txt,CURATION_USER,31,"Sarà il grande passo, allora.",.,3589,3590,O,O,O,O
Metamorfosi.txt,CURATION_USER,32,Per il momento però devo alzarmi giacché il treno parte alle cinque».,Per,3591,3594,B-non_event,O,B-Direct thought,O
Metamorfosi.txt,CURATION_USER,32,Per il momento però devo alzarmi giacché il treno parte alle cinque».,il,3595,3597,I-non_event,O,I-Direct thought,O
Metamorfosi.txt,CURATION_USER,32,Per il momento però devo alzarmi giacché il treno parte alle cinque».,momento,3598,3605,I-non_event,O,I-Direct thought,O
Metamorfosi.txt,CURATION_USER,32,Per il momento però devo alzarmi giacché il treno parte alle cinque».,però,3606,3610,I-non_event,O,I-Direct thought,O
Metamorfosi.txt,CURATION_USER,32,Per il momento però devo alzarmi giacché il treno parte alle cinque».,devo,3611,3615,I-non_event,O,I-Direct thought,O
Metamorfosi.txt,CURATION_USER,32,Per il momento però devo alzarmi giacché il treno parte alle cinque».,alzarmi,3616,3623,I-non_event,O,I-Direct thought,O
Metamorfosi.txt,CURATION_USER,32,Per il momento però devo alzarmi giacché il treno parte alle cinque».,giacché,3624,3631,B-non_event,O,B-Direct thought,O
Metamorfosi.txt,CURATION_USER,32,Per il momento però devo alzarmi giacché il treno parte alle cinque».,il,3632,3634,I-non_event,O,I-Direct thought,O
Metamorfosi.txt,CURATION_USER,32,Per il momento però devo alzarmi giacché il treno parte alle cinque».,treno,3635,3640,I-non_event,O,I-Direct thought,O
Metamorfosi.txt,CURATION_USER,32,Per il momento però devo alzarmi giacché il treno parte alle cinque».,parte,3641,3646,I-non_event,O,I-Direct thought,O
Metamorfosi.txt,CURATION_USER,32,Per il momento però devo alzarmi giacché il treno parte alle cinque».,alle,3647,3651,I-non_event,O,I-Direct thought,O
Metamorfosi.txt,CURATION_USER,32,Per il momento però devo alzarmi giacché il treno parte alle cinque».,cinque,3652,3658,I-non_event,O,I-Direct thought,O
Metamorfosi.txt,CURATION_USER,32,Per il momento però devo alzarmi giacché il treno parte alle cinque».,»,3658,3659,O,O,O,O
Metamorfosi.txt,CURATION_USER,32,Per il momento però devo alzarmi giacché il treno parte alle cinque».,.,3659,3660,O,O,O,O
Metamorfosi.txt,CURATION_USER,33,Diede un'occhiata alla sveglia che ticchettava sul comò.,Diede,3662,3667,B-process,O,O,O
Metamorfosi.txt,CURATION_USER,33,Diede un'occhiata alla sveglia che ticchettava sul comò.,un'occhiata,3668,3679,I-process,O,O,O
Metamorfosi.txt,CURATION_USER,33,Diede un'occhiata alla sveglia che ticchettava sul comò.,alla,3680,3684,I-process,O,O,O
Metamorfosi.txt,CURATION_USER,33,Diede un'occhiata alla sveglia che ticchettava sul comò.,sveglia,3685,3692,I-process,O,O,O
Metamorfosi.txt,CURATION_USER,33,Diede un'occhiata alla sveglia che ticchettava sul comò.,che,3693,3696,B-process,O,O,O
Metamorfosi.txt,CURATION_USER,33,Diede un'occhiata alla sveglia che ticchettava sul comò.,ticchettava,3697,3708,I-process,O,O,O
Metamorfosi.txt,CURATION_USER,33,Diede un'occhiata alla sveglia che ticchettava sul comò.,sul,3709,3712,I-process,O,O,O
Metamorfosi.txt,CURATION_USER,33,Diede un'occhiata alla sveglia che ticchettava sul comò.,comò,3713,3717,I-process,O,O,O
Metamorfosi.txt,CURATION_USER,33,Diede un'occhiata alla sveglia che ticchettava sul comò.,.,3717,3718,O,O,O,O
Metamorfosi.txt,CURATION_USER,34,«Dio del cielo!»,«,3719,3720,O,O,O,O
Metamorfosi.txt,CURATION_USER,34,«Dio del cielo!»,Dio,3720,3723,O,O,B-Direct thought,O
Metamorfosi.txt,CURATION_USER,34,«Dio del cielo!»,del,3724,3727,O,O,I-Direct thought,O
Metamorfosi.txt,CURATION_USER,34,«Dio del cielo!»,cielo,3728,3733,O,O,I-Direct thought,O
Metamorfosi.txt,CURATION_USER,34,«Dio del cielo!»,!,3733,3734,O,O,O,O
Metamorfosi.txt,CURATION_USER,34,«Dio del cielo!»,»,3734,3735,O,O,O,O
Metamorfosi.txt,CURATION_USER,35,"pensò: erano le sei e mezza e le lancette avanzavano senza sosta anzi, avevano già superato la mezza, si avvicinavano ai tre quarti.",pensò,3736,3741,B-process,O,O,O
Metamorfosi.txt,CURATION_USER,35,"pensò: erano le sei e mezza e le lancette avanzavano senza sosta anzi, avevano già superato la mezza, si avvicinavano ai tre quarti.",:,3741,3742,O,O,O,O
Metamorfosi.txt,CURATION_USER,35,"pensò: erano le sei e mezza e le lancette avanzavano senza sosta anzi, avevano già superato la mezza, si avvicinavano ai tre quarti.",erano,3743,3748,B-stative_event,O,O,O
Metamorfosi.txt,CURATION_USER,35,"pensò: erano le sei e mezza e le lancette avanzavano senza sosta anzi, avevano già superato la mezza, si avvicinavano ai tre quarti.",le,3749,3751,I-stative_event,O,O,O
Metamorfosi.txt,CURATION_USER,35,"pensò: erano le sei e mezza e le lancette avanzavano senza sosta anzi, avevano già superato la mezza, si avvicinavano ai tre quarti.",sei,3752,3755,I-stative_event,O,O,O
Metamorfosi.txt,CURATION_USER,35,"pensò: erano le sei e mezza e le lancette avanzavano senza sosta anzi, avevano già superato la mezza, si avvicinavano ai tre quarti.",e,3756,3757,I-stative_event,O,O,O
Metamorfosi.txt,CURATION_USER,35,"pensò: erano le sei e mezza e le lancette avanzavano senza sosta anzi, avevano già superato la mezza, si avvicinavano ai tre quarti.",mezza,3758,3763,I-stative_event,O,O,O
Metamorfosi.txt,CURATION_USER,35,"pensò: erano le sei e mezza e le lancette avanzavano senza sosta anzi, avevano già superato la mezza, si avvicinavano ai tre quarti.",e,3764,3765,B-process,O,O,O
Metamorfosi.txt,CURATION_USER,35,"pensò: erano le sei e mezza e le lancette avanzavano senza sosta anzi, avevano già superato la mezza, si avvicinavano ai tre quarti.",le,3766,3768,I-process,O,O,O
Metamorfosi.txt,CURATION_USER,35,"pensò: erano le sei e mezza e le lancette avanzavano senza sosta anzi, avevano già superato la mezza, si avvicinavano ai tre quarti.",lancette,3769,3777,I-process,O,O,O
Metamorfosi.txt,CURATION_USER,35,"pensò: erano le sei e mezza e le lancette avanzavano senza sosta anzi, avevano già superato la mezza, si avvicinavano ai tre quarti.",avanzavano,3778,3788,I-process,O,O,O
Metamorfosi.txt,CURATION_USER,35,"pensò: erano le sei e mezza e le lancette avanzavano senza sosta anzi, avevano già superato la mezza, si avvicinavano ai tre quarti.",senza,3789,3794,I-process,O,O,O
Metamorfosi.txt,CURATION_USER,35,"pensò: erano le sei e mezza e le lancette avanzavano senza sosta anzi, avevano già superato la mezza, si avvicinavano ai tre quarti.",sosta,3795,3800,I-process,O,O,O
Metamorfosi.txt,CURATION_USER,35,"pensò: erano le sei e mezza e le lancette avanzavano senza sosta anzi, avevano già superato la mezza, si avvicinavano ai tre quarti.",anzi,3801,3805,B-process,O,O,O
Metamorfosi.txt,CURATION_USER,35,"pensò: erano le sei e mezza e le lancette avanzavano senza sosta anzi, avevano già superato la mezza, si avvicinavano ai tre quarti.",",",3805,3806,I-process,O,O,O
Metamorfosi.txt,CURATION_USER,35,"pensò: erano le sei e mezza e le lancette avanzavano senza sosta anzi, avevano già superato la mezza, si avvicinavano ai tre quarti.",avevano,3807,3814,I-process,O,O,O
Metamorfosi.txt,CURATION_USER,35,"pensò: erano le sei e mezza e le lancette avanzavano senza sosta anzi, avevano già superato la mezza, si avvicinavano ai tre quarti.",già,3815,3818,I-process,O,O,O
Metamorfosi.txt,CURATION_USER,35,"pensò: erano le sei e mezza e le lancette avanzavano senza sosta anzi, avevano già superato la mezza, si avvicinavano ai tre quarti.",superato,3819,3827,I-process,O,O,O
Metamorfosi.txt,CURATION_USER,35,"pensò: erano le sei e mezza e le lancette avanzavano senza sosta anzi, avevano già superato la mezza, si avvicinavano ai tre quarti.",la,3828,3830,I-process,O,O,O
Metamorfosi.txt,CURATION_USER,35,"pensò: erano le sei e mezza e le lancette avanzavano senza sosta anzi, avevano già superato la mezza, si avvicinavano ai tre quarti.",mezza,3831,3836,I-process,O,O,O
Metamorfosi.txt,CURATION_USER,35,"pensò: erano le sei e mezza e le lancette avanzavano senza sosta anzi, avevano già superato la mezza, si avvicinavano ai tre quarti.",",",3836,3837,O,O,O,O
Metamorfosi.txt,CURATION_USER,35,"pensò: erano le sei e mezza e le lancette avanzavano senza sosta anzi, avevano già superato la mezza, si avvicinavano ai tre quarti.",si,3838,3840,B-process,O,O,O
Metamorfosi.txt,CURATION_USER,35,"pensò: erano le sei e mezza e le lancette avanzavano senza sosta anzi, avevano già superato la mezza, si avvicinavano ai tre quarti.",avvicinavano,3841,3853,I-process,O,O,O
Metamorfosi.txt,CURATION_USER,35,"pensò: erano le sei e mezza e le lancette avanzavano senza sosta anzi, avevano già superato la mezza, si avvicinavano ai tre quarti.",ai,3854,3856,I-process,O,O,O
Metamorfosi.txt,CURATION_USER,35,"pensò: erano le sei e mezza e le lancette avanzavano senza sosta anzi, avevano già superato la mezza, si avvicinavano ai tre quarti.",tre,3857,3860,I-process,O,O,O
Metamorfosi.txt,CURATION_USER,35,"pensò: erano le sei e mezza e le lancette avanzavano senza sosta anzi, avevano già superato la mezza, si avvicinavano ai tre quarti.",quarti,3861,3867,I-process,O,O,O
Metamorfosi.txt,CURATION_USER,35,"pensò: erano le sei e mezza e le lancette avanzavano senza sosta anzi, avevano già superato la mezza, si avvicinavano ai tre quarti.",.,3867,3868,O,O,O,O
Metamorfosi.txt,CURATION_USER,36,Che la sveglia non avesse suonato?,Che,3869,3872,B-non_event,O,B-indirect thought,O
Metamorfosi.txt,CURATION_USER,36,Che la sveglia non avesse suonato?,la,3873,3875,I-non_event,O,I-indirect thought,O
Metamorfosi.txt,CURATION_USER,36,Che la sveglia non avesse suonato?,sveglia,3876,3883,I-non_event,O,I-indirect thought,O
Metamorfosi.txt,CURATION_USER,36,Che la sveglia non avesse suonato?,non,3884,3887,I-non_event,O,I-indirect thought,O
Metamorfosi.txt,CURATION_USER,36,Che la sveglia non avesse suonato?,avesse,3888,3894,I-non_event,O,I-indirect thought,O
